STATE,CITY,NAME,IG,SAT,SUN,OTA,CREATED,LAT,LON,WEBSITE,ADDRESS
Long Island,Holbrook,Forge Wrestling and Jiu Jitsu,forge_wrestling_bjj,,,,,,,https://forgewrestlingbjj.com/
Long Island,West Babylon,Long Island MMA,li_mma,,,,,,,https://limixedmartialarts.com/
Long Island,Holbrook,Vamos Mixed Martial Arts - Holbrook,vamos_mma,,,,,,,https://www.vamosmma.com/holbrook-ny/,"1708 Church Street, Holbrook, NY 11741"
Long Island,Riverhead,Vamos Mixed Martial Arts - Riverhead,vamos_mma,,,,,,,https://www.vamosmma.com/riverhead-ny/,"67 East Main Street, Riverhead, NY 11901"
New York State,Eastchester / New Rochelle,Igor Gracie Jiu Jitsu Academy,,,,,,,,https://igorgraciejiujitsu.com/
New York State,Briarcliff Manor,Julio Cruz BJJ Westchester,juliocruzbjj,,,,,,,https://www.juliocruzbjjwestchester.com/
New York State,Hawthorne,Westchester Jiu Jitsu Academy / Alliance Westchester,,,,,,,,https://westchesterjjacademy.com/
New York State,White Plains,East Coast United Jiu Jitsu & Muay Thai,eastcoastunitedbjj,,,,,,,https://www.ecubjj.com/
New York State,Port Chester,The Jiu Jitsu Mill,thejiujitsumill,,,,,,,http://thejiujitsumill.com/
New York State,New Rochelle,Jungle Gym New Rochelle,junglegymnewroc,,,,,,,https://junglegymnewroc.com/
New York State,Yonkers,Animals MMA Yonkers,animalsmmayonkers,,,,,,,https://www.mmayonkers.com/
New York State,White Plains,Essential Jiu-Jitsu / JT Torres,essentialbjj,,,,,,,https://www.essentialbjj.com/
New York State,Mount Vernon,Arena Training Center,arenatrainingcenterny,,,,,,,https://arenatrainingcenterny.com/
New York State,Yonkers,Tiger Schulmann’s - Yonkers,tsmmayonkers,,,,,,,https://tsk.com/locations/ny/yonkers/
New York State,White Plains,Tiger Schulmann’s - White Plains,tsmawhiteplains,,,,,,,https://tsk.com/locations/ny/whiteplains/
New York State,New City,Renzo Gracie Rockland,renzogracierockland,,,,,,,https://www.renzogracierockland.com/
New York State,Suffern,NY United BJJ,nyunitedbjj,,,,,,,https://nyunitedbjj.org/
New York State,Rockland County,Rigoro Gym,rigorogym,,,,,,,https://rigorogym.com/
New York State,Beacon,Evolution Grappling Academy,evobjj,,,,,,,https://evolution-bjj.com/location/beacon-ny/
New York State,Poughkeepsie,Mercury Jiu Jitsu,2l2qfit,,,,,,,https://mercuryjiujitsu.com/
New York State,Poughkeepsie,Precision Mixed Martial Arts,precisionboxingandmma,,,,,,,https://precisionmixedmartialarts.com/
New York State,Kingston,Ascended Jiu-Jitsu & Yoga,bjj.ascended.yoga,,,,,,,https://ascensionbjjny.com/
New York State,Kingston,Midtown Jiu Jitsu,midtownjj,,,,,,,https://midtownjj.com/
New York State,Middletown,Renzo Gracie Middletown,renzograciemiddletownny,,,,,,,https://www.rgamiddletown.com/
New York State,Albany,Atlas Jiu Jitsu - Albany,atlasjiujitsu,,,,,,,https://www.atlasjiujitsu.com/
New York State,Valatie,Atlas Jiu Jitsu - Valatie,atlasjiujitsu,,,,,,,https://www.atlasjiujitsu.com/hudson
New York State,Glens Falls,Atlas Jiu Jitsu - Glens Falls,atlasjiujitsu,,,,,,,https://www.atlasjiujitsu.com/
New York State,Albany,Victory BJJ Albany NY,,,,,,,,
New York State,Latham,Renzo Gracie Latham,renzogracielatham,,,,,,,https://renzo-gracie-latham.gymdesk.com/
New York State,Watervliet,Brian Beaury Jiu Jitsu,brianbeauryjiujitsu,,,,,,,https://brianbeauryjiujitsu.com/
New York State,Albany,Team Jucão BJJ Albany,jucaobjjny,,,,,,,https://jucaobjjny.com/
New York State,Liverpool / Syracuse,Tai Kai Jiu-Jitsu,,,,,,,,https://syracusejiujitsu.com/
New York State,Syracuse / Baldwinsville,Haven Jiu Jitsu,havenjiujitsu,,,,,,,https://cnyjiujitsu.com/
New York State,Syracuse,SAS Team Syracuse / Diego Ramos Academy,sasteamsyracuse,,,,,,,https://www.sasteamsyracuse.com/
New York State,Solvay,Inner Circle BJJ,innercirclebjj,,,,,,,https://www.innercirclebjj.com/
New York State,Syracuse,Bulletproof Combat,bulletproofbjjmma,,,,,,,https://bulletproofcombat.com/
New York State,New Hartford / Utica,Dojo 1 Martial Arts,,,,,,,,https://www.dojo1mma.com/
New York State,Rome,David Bruce’s American Martial Arts,,,,,,,,https://romekarate.com/
New York State,Ithaca,Ithaca BJJ School,bjj_ithaca,,,,,,,https://www.ithacabjjschool.com/
New York State,Binghamton,Broome County Martial Arts,bcmainfo,,,,,,,https://www.broomecountymartialarts.com/
New York State,Endicott,607 Grappling,607grappling,,,,,,,https://www.607grappling.com/
New York State,Rochester / Irondequoit,Rochester Jiu Jitsu,,,,,,,,https://rochesterbjjcenter.com/
New York State,Rochester,NOVA Jiu Jitsu,nova_jiujitsu,,,,,,,https://novajiujitsu.com/
New York State,Rochester,Rochester Top Team,roctopteam,,,,,,,https://rochestertopteam.com/
New York State,Webster,Dark Arts,darkartsroc,,,,,,,https://darkartsroc.com/
New York State,Buffalo / West Seneca,Buffalo Brazilian Jiu Jitsu Academy,buffalobjj,,,,,,,https://buffalobjj.com/
New York State,Hamburg / Buffalo,Sub Zero Jiu Jitsu,subzerobjj,,,,,,,https://subzerobjj.com/
New York State,Buffalo,Buffalo Combat Fitness,bcfbjj,,,,,,,https://www.bcfbjj.com/
New York State,Niagara Falls,Fight-Sport Training Center,,,,,,,,
New York State,Plattsburgh,Robert Hugus Brazilian Jiu-Jitsu,roberthugus_bjj,,,,,,,https://www.roberthugusbjj.com/
New York State,Watertown,American Top Team Watertown,attwatertown,,,,,,,https://americantopteamwatertown.com/
New York State,Evans Mills,Shinobi MMA and Behring Jiu Jitsu,behringjjshinobimma,,,,,,,https://shinobimmany.com/
